id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
294802656,09c10432-0cbb-4d23-8bf6-2508a4d55858,2025/07/01 1:57 PM,2025-07-01,2025-07-01 12:57:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 09:32:36 UTC,2025-12-13 12:04:52 UTC,research,CC0,https://www.inaturalist.org/observations/294802656,https://inaturalist-open-data.s3.amazonaws.com/photos/530662162/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6308044519,-2.9904148399,1,,,,1,,,false,,,Tussilago farfara,Tussilago farfara,colt's-foot,Plantae,56222
294802657,14c7e026-95c0-4e05-b19e-6c63e1ebc119,2025/07/01 1:58 PM,2025-07-01,2025-07-01 12:58:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 09:32:36 UTC,2025-12-13 12:05:00 UTC,research,CC0,https://www.inaturalist.org/observations/294802657,https://inaturalist-open-data.s3.amazonaws.com/photos/530662160/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6308365823,-2.9904249667,1,,,,1,,,false,,,Golden melilot,Melilotus altissimus,Golden melilot,Plantae,165287
294802658,9c9ae2c1-20d7-4b3d-8a79-a725d37743bc,2025/07/01 1:58 PM,2025-07-01,2025-07-01 12:58:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 09:32:37 UTC,2025-12-13 12:04:45 UTC,research,CC0,https://www.inaturalist.org/observations/294802658,https://inaturalist-open-data.s3.amazonaws.com/photos/530662179/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6308496795,-2.9904435097,1,,,,1,,,false,,,Geranium pratense,Geranium pratense,Meadow Crane's-bill,Plantae,55722
294802659,cc5f0285-b241-47c2-aa11-8bc3ecfa2c93,2025/07/01 1:58 PM,2025-07-01,2025-07-01 12:58:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 09:32:37 UTC,2025-12-13 12:04:07 UTC,research,CC0,https://www.inaturalist.org/observations/294802659,https://inaturalist-open-data.s3.amazonaws.com/photos/530662197/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6308697677,-2.9904482321,1,,,,1,,,false,,,Plantago lanceolata,Plantago lanceolata,ribwort plantain,Plantae,53178
294802660,b3cf0d09-ebb0-4a7e-84fa-2b46f7005b20,2025/07/01 1:59 PM,2025-07-01,2025-07-01 12:59:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 09:32:37 UTC,2025-12-13 12:04:45 UTC,research,CC0,https://www.inaturalist.org/observations/294802660,https://inaturalist-open-data.s3.amazonaws.com/photos/530662210/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6308945091,-2.9904915928,1,,,,1,,,false,,,Golden melilot,Melilotus altissimus,Golden melilot,Plantae,165287
294802662,60eec112-f85e-43df-9c98-05e268aec695,2025/07/01 1:59 PM,2025-07-01,2025-07-01 12:59:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 09:32:38 UTC,2025-12-13 12:04:45 UTC,research,CC0,https://www.inaturalist.org/observations/294802662,https://inaturalist-open-data.s3.amazonaws.com/photos/530662241/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6309046205,-2.9905424906,1,,,,1,,,false,,,Smooth hawksbeard,Crepis capillaris,Smooth hawksbeard,Plantae,54050
294802663,db083a51-2789-411e-b200-2a5bbd5cd1aa,2025/07/01 1:59 PM,2025-07-01,2025-07-01 12:59:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 09:32:38 UTC,2026-01-08 19:56:05 UTC,research,CC0,https://www.inaturalist.org/observations/294802663,https://inaturalist-open-data.s3.amazonaws.com/photos/530662253/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6309042169,-2.9905742511,1,,,,1,,open,false,,,goat willow,Salix caprea,goat willow,Plantae,55846
294802665,90dc8e49-cdf0-44ab-942c-0ab1b400f39a,2025/07/01 1:59 PM,2025-07-01,2025-07-01 12:59:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 09:32:38 UTC,2025-12-13 12:03:05 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294802665,https://inaturalist-open-data.s3.amazonaws.com/photos/530662250/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.630968548,-2.9905529161,1,,,,1,,open,false,,,Salix atrocinerea,Salix atrocinerea,Rusty Willow,Plantae,773660
294802666,3a1ead40-2341-4d63-9be8-241ef59f7a03,2025/07/01 2:00 PM,2025-07-01,2025-07-01 13:00:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 09:32:39 UTC,2025-12-13 12:03:05 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294802666,https://inaturalist-open-data.s3.amazonaws.com/photos/530662286/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.631021869,-2.9904419957,1,,,,1,,,false,,,Cerastium fontanum,Cerastium fontanum,Common Mouse-ear,Plantae,53307
294802668,58ecaca7-5705-4806-b9c8-d2aeb5f5ce8a,2025/07/01 2:00 PM,2025-07-01,2025-07-01 13:00:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 09:32:39 UTC,2026-01-04 20:16:30 UTC,research,CC0,https://www.inaturalist.org/observations/294802668,https://inaturalist-open-data.s3.amazonaws.com/photos/530662287/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6310453096,-2.9904376494,1,,,,1,,,false,,,Garden Grass-veneer,Chrysoteuchia culmella,Garden Grass-veneer,Insecta,130188
294806562,a27fd74a-362c-4dba-8455-67cc70aabc6f,2025/07/01 2:14 PM,2025-07-01,2025-07-01 13:14:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:02:59 UTC,2025-12-13 12:04:44 UTC,research,CC0,https://www.inaturalist.org/observations/294806562,https://inaturalist-open-data.s3.amazonaws.com/photos/530670661/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6313294213,-2.9892016935,2,,,,2,,,false,,,Tussilago farfara,Tussilago farfara,colt's-foot,Plantae,56222
294806566,15d563c4-075c-4e1d-a6b9-9fa95980c308,2025/07/01 2:01 PM,2025-07-01,2025-07-01 13:01:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:02:59 UTC,2025-12-13 12:04:59 UTC,research,CC0,https://www.inaturalist.org/observations/294806566,https://inaturalist-open-data.s3.amazonaws.com/photos/530670664/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6311738603,-2.9904325211,1,,,,1,,open,false,,,Salix caprea,Salix caprea,goat willow,Plantae,55846
294806567,e21f6e28-a01d-4ce3-b309-b508f8d4d2c7,2025/07/01 2:02 PM,2025-07-01,2025-07-01 13:02:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:02:59 UTC,2025-12-24 01:14:47 UTC,research,CC0,https://www.inaturalist.org/observations/294806567,https://inaturalist-open-data.s3.amazonaws.com/photos/530670667/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6311555148,-2.9903460724,1,,,,1,,,false,,,Perennial Ryegrass,Lolium perenne,Perennial Ryegrass,Plantae,52801
294806571,67b60f90-ac87-4446-96b1-03c6242ccb6e,2025/07/01 2:03 PM,2025-07-01,2025-07-01 13:03:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:00 UTC,2025-12-13 12:03:14 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294806571,https://inaturalist-open-data.s3.amazonaws.com/photos/530670721/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6311344558,-2.9902852825,1,,,,1,,,false,,,Centaurea nigra,Centaurea nigra,Common Knapweed,Plantae,126575
294806572,b790276b-e14f-4409-9544-537451ee4ad4,2025/07/01 2:03 PM,2025-07-01,2025-07-01 13:03:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:00 UTC,2025-12-13 12:03:14 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294806572,https://inaturalist-open-data.s3.amazonaws.com/photos/530670714/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.631135829,-2.9902324432,1,,,,1,,,false,,,Cerastium fontanum,Cerastium fontanum,Common Mouse-ear,Plantae,53307
294806573,ed8c274e-035c-459d-92f5-ebd835d0dc54,2025/07/01 2:03 PM,2025-07-01,2025-07-01 13:03:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:00 UTC,2025-12-13 12:04:47 UTC,research,CC0,https://www.inaturalist.org/observations/294806573,https://inaturalist-open-data.s3.amazonaws.com/photos/530670715/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6311423335,-2.9901882921,1,,,,1,,,false,,,Calystegia silvatica,Calystegia silvatica,large bindweed,Plantae,75968
294806576,b697435f-aac9-4b04-bc95-027fdfb8604e,2025/07/01 2:04 PM,2025-07-01,2025-07-01 13:04:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:01 UTC,2026-01-10 18:42:06 UTC,research,CC0,https://www.inaturalist.org/observations/294806576,https://inaturalist-open-data.s3.amazonaws.com/photos/530670752/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6311301614,-2.9900237638,1,,,,1,,,false,,,viper's-bugloss,Echium vulgare,viper's-bugloss,Plantae,56174
294806577,0d5d855a-1c8a-45e5-9064-77065f8651db,2025/07/01 2:05 PM,2025-07-01,2025-07-01 13:05:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:01 UTC,2025-12-13 12:03:14 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294806577,https://inaturalist-open-data.s3.amazonaws.com/photos/530670786/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6311348894,-2.9899316475,1,,,,1,,,false,,,Lucilia,Lucilia,Greenbottle Flies,Insecta,61858
294806578,573c71ec-81fe-4d03-9593-1e6dd6845962,2025/07/01 2:04 PM,2025-07-01,2025-07-01 13:04:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:01 UTC,2025-12-13 12:04:47 UTC,research,CC0,https://www.inaturalist.org/observations/294806578,https://inaturalist-open-data.s3.amazonaws.com/photos/530670741/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6311283609,-2.9900447378,1,,,,1,,open,false,,,Trifolium pratense,Trifolium pratense,Red Clover,Plantae,51875
294806579,082edfb0-42ed-4bb7-84e9-919f77b05819,2025/07/01 2:05 PM,2025-07-01,2025-07-01 13:05:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:02 UTC,2025-12-13 12:04:46 UTC,research,CC0,https://www.inaturalist.org/observations/294806579,https://inaturalist-open-data.s3.amazonaws.com/photos/530670797/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.63099905,-2.98989134,1,,,,1,,,false,,,Medicago lupulina,Medicago lupulina,Black Medick,Plantae,57056
294806580,e6121849-6d9b-421f-96aa-1ef426131dea,2025/07/01 2:05 PM,2025-07-01,2025-07-01 13:05:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:02 UTC,2025-12-13 12:03:14 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294806580,https://inaturalist-open-data.s3.amazonaws.com/photos/530670792/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6309086937,-2.989859387,1,,,,1,,open,false,,,Salix atrocinerea,Salix atrocinerea,Rusty Willow,Plantae,773660
294806583,6a8bbd26-82bd-4d43-9901-f9ccaf227159,2025/07/01 2:06 PM,2025-07-01,2025-07-01 13:06:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:03 UTC,2025-12-13 12:04:59 UTC,research,CC0,https://www.inaturalist.org/observations/294806583,https://inaturalist-open-data.s3.amazonaws.com/photos/530670817/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6308862947,-2.9899200779,1,,,,1,,,false,,,Melanostoma scalare,Melanostoma scalare,Ladder-backed Hover Fly,Insecta,70405
294806586,02326ec3-6f6d-403b-b06b-ef8c8ebeb0c4,2025/07/01 2:07 PM,2025-07-01,2025-07-01 13:07:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:03 UTC,2025-12-13 12:05:00 UTC,research,CC0,https://www.inaturalist.org/observations/294806586,https://inaturalist-open-data.s3.amazonaws.com/photos/530670824/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6309868801,-2.989939735,1,,,,1,,,false,,,common bird's-foot trefoil,Lotus corniculatus,common bird's-foot trefoil,Plantae,47435
294806587,eab14fbc-1206-4a2c-aa25-ac13197e9a33,2025/07/01 2:07 PM,2025-07-01,2025-07-01 13:07:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:03 UTC,2025-12-13 12:04:45 UTC,research,CC0,https://www.inaturalist.org/observations/294806587,https://inaturalist-open-data.s3.amazonaws.com/photos/530670829/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6309057834,-2.9899476664,2,,,,2,,,false,,,common bird's-foot trefoil,Lotus corniculatus,common bird's-foot trefoil,Plantae,47435
294806589,8bf26de0-ddca-4d83-9f5b-a77318c27063,2025/07/01 2:07 PM,2025-07-01,2025-07-01 13:07:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:04 UTC,2025-12-13 12:04:45 UTC,research,CC0,https://www.inaturalist.org/observations/294806589,https://inaturalist-open-data.s3.amazonaws.com/photos/530670847/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6309197528,-2.9899161505,1,,,,1,,,false,,,common dandelion,Taraxacum officinale,common dandelion,Plantae,47602
294806590,101f8370-4fb8-43dc-b030-5075fb86d2ee,2025/07/01 2:07 PM,2025-07-01,2025-07-01 13:07:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:04 UTC,2025-12-13 12:04:43 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294806590,https://inaturalist-open-data.s3.amazonaws.com/photos/530670851/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6309417562,-2.989890401,1,,,,1,,,false,,,Tenthredo notha,Tenthredo notha,Broadbar Clover Sawfly,Insecta,461178
294806591,a5b83b36-e847-4962-87ea-69651ac76b2e,2025/07/01 2:08 PM,2025-07-01,2025-07-01 13:08:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:04 UTC,2025-12-13 12:04:47 UTC,research,CC0,https://www.inaturalist.org/observations/294806591,https://inaturalist-open-data.s3.amazonaws.com/photos/530670861/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6310198745,-2.989949684,1,,,,1,,,false,,,Plantago coronopus,Plantago coronopus,Buck's-horn Plantain,Plantae,58960
294806594,3c8fd05d-99c5-4cfc-8084-b576f760594c,2025/07/01 2:08 PM,2025-07-01,2025-07-01 13:08:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:05 UTC,2025-12-13 12:04:44 UTC,research,CC0,https://www.inaturalist.org/observations/294806594,https://inaturalist-open-data.s3.amazonaws.com/photos/530670896/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6310384977,-2.9899444334,1,,,,1,,open,false,,,Plantago major,Plantago major,greater plantain,Plantae,58961
294806595,1bcebe69-7348-4c47-baa9-47fbdb6f9a90,2025/07/01 2:12 PM,2025-07-01,2025-07-01 13:12:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:05 UTC,2025-12-13 12:03:14 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294806595,https://inaturalist-open-data.s3.amazonaws.com/photos/530670889/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6312082682,-2.9894945749,1,,,,1,,,false,,,Rumex crispus,Rumex crispus,curled dock,Plantae,53197
294806596,d68e0662-83a8-46af-8a61-526c0a57b702,2025/07/01 2:12 PM,2025-07-01,2025-07-01 13:12:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:05 UTC,2025-12-13 12:04:59 UTC,research,CC0,https://www.inaturalist.org/observations/294806596,https://inaturalist-open-data.s3.amazonaws.com/photos/530670900/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6312107982,-2.9894843944,1,,,,1,,,false,,,Sedgesitters,Platycheirus,Sedgesitters,Insecta,121357
294806597,5564c54a-a733-40e2-b406-d20632f969bc,2025/07/01 2:13 PM,2025-07-01,2025-07-01 13:13:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:06 UTC,2025-12-13 12:04:45 UTC,research,CC0,https://www.inaturalist.org/observations/294806597,https://inaturalist-open-data.s3.amazonaws.com/photos/530670929/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6312464102,-2.9893679323,1,,,,1,,,false,,,Golden Shield Lichen,Xanthoria parietina,Golden Shield Lichen,Fungi,55576
294806598,ce97e9b1-3064-42b6-b02b-08488f87116c,2025/07/01 2:13 PM,2025-07-01,2025-07-01 13:13:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:06 UTC,2025-12-13 12:03:14 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294806598,https://inaturalist-open-data.s3.amazonaws.com/photos/530670937/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6312939588,-2.9894177075,1,,,,1,,,false,,,Salix babylonica,Salix babylonica,Chinese weeping willow,Plantae,58316
294806599,81ed78a3-95f6-4c6d-b28d-0b5053ff8b71,2025/07/01 2:13 PM,2025-07-01,2025-07-01 13:13:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:06 UTC,2025-12-13 12:04:46 UTC,research,CC0,https://www.inaturalist.org/observations/294806599,https://inaturalist-open-data.s3.amazonaws.com/photos/530670935/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6312856143,-2.9892929885,1,,,,1,,,false,,,Lamium album,Lamium album,White deadnettle,Plantae,55876
294806601,beff0ed5-a3fa-406a-9837-42204f4f0cc2,2025/07/01 2:14 PM,2025-07-01,2025-07-01 13:14:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:07 UTC,2025-12-13 12:04:52 UTC,research,CC0,https://www.inaturalist.org/observations/294806601,https://inaturalist-open-data.s3.amazonaws.com/photos/530670961/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.631293184,-2.989278245,1,,,,1,,open,false,,,Urtica dioica,Urtica dioica,common nettle,Plantae,51884
294806603,30f1d7df-808a-40e2-93d9-5efc6237ca00,2025/07/01 2:14 PM,2025-07-01,2025-07-01 13:14:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 10:03:07 UTC,2025-12-13 12:04:52 UTC,research,CC0,https://www.inaturalist.org/observations/294806603,https://inaturalist-open-data.s3.amazonaws.com/photos/530670979/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6313100851,-2.989240511,1,,,,1,,,false,,,Heracleum sphondylium,Heracleum sphondylium,hogweed,Plantae,163682
294908108,18adbc6e-8e72-4d37-bf97-1ef9d6f19c2d,2025/07/01 2:14 PM,2025-07-01,2025-07-01 13:14:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:35 UTC,2025-12-13 12:04:44 UTC,research,CC0,https://www.inaturalist.org/observations/294908108,https://inaturalist-open-data.s3.amazonaws.com/photos/530797413/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6313786994,-2.9892037677,1,,,,1,,,false,,,Vicia cracca,Vicia cracca,tufted vetch,Plantae,52471
294908109,ee013391-6b7e-4b5c-9c0f-49b2c0d6dd47,2025/07/01 2:15 PM,2025-07-01,2025-07-01 13:15:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:36 UTC,2025-12-13 12:04:44 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294908109,https://inaturalist-open-data.s3.amazonaws.com/photos/530797435/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6313890357,-2.9891928616,1,,,,1,,,false,,,Galium album,Galium album,white bedstraw,Plantae,163166
294908110,aead9999-56ee-4f69-bc2b-da50303ab7d5,2025/07/01 2:15 PM,2025-07-01,2025-07-01 13:15:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:36 UTC,2025-12-13 12:04:59 UTC,research,CC0,https://www.inaturalist.org/observations/294908110,https://inaturalist-open-data.s3.amazonaws.com/photos/530797599/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6313960892,-2.9891965921,1,,,,1,,,false,,,Cirsium arvense,Cirsium arvense,creeping thistle,Plantae,60132
294908115,86d17095-df31-45c1-8f2c-ee375c19eeaa,2025/07/01 2:15 PM,2025-07-01,2025-07-01 13:15:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:37 UTC,2025-12-13 12:04:44 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294908115,https://inaturalist-open-data.s3.amazonaws.com/photos/530797664/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6313993457,-2.9891070406,1,,,,1,,,false,,,Bombus lucorum,Bombus lucorum,Lucorum-group Bumble Bees,Insecta,1092510
294908116,1da3183d-8c11-4de7-b35e-729251baca45,2025/07/01 2:16 PM,2025-07-01,2025-07-01 13:16:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:37 UTC,2025-12-13 12:05:02 UTC,research,CC0,https://www.inaturalist.org/observations/294908116,https://inaturalist-open-data.s3.amazonaws.com/photos/530797812/medium.jpg,,"",on Creeping Thistle,2,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6314091246,-2.9890905393,1,,,,1,,,false,,,Aphis,Aphis,,Insecta,55215
294908117,53d081df-4af2-4192-a86c-e757b6dc196d,2025/07/01 2:15 PM,2025-07-01,2025-07-01 13:15:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:37 UTC,2025-12-13 12:04:44 UTC,research,CC0,https://www.inaturalist.org/observations/294908117,https://inaturalist-open-data.s3.amazonaws.com/photos/530797818/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6314056953,-2.9890913717,1,,,,1,,,false,,,Coccinella septempunctata,Coccinella septempunctata,7-spot ladybird,Insecta,51702
294908120,933ec242-57f4-44ea-9905-64d884670d36,2025/07/01 2:16 PM,2025-07-01,2025-07-01 13:16:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:38 UTC,2025-12-13 12:04:52 UTC,research,CC0,https://www.inaturalist.org/observations/294908120,https://inaturalist-open-data.s3.amazonaws.com/photos/530797922/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6314315999,-2.9889174278,1,,,,1,,,false,,,Centaurea nigra,Centaurea nigra,Common Knapweed,Plantae,126575
294908122,fc264638-d46e-4ce5-90bb-1f0c8235de09,2025/07/01 2:17 PM,2025-07-01,2025-07-01 13:17:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:38 UTC,2025-12-13 12:04:44 UTC,research,CC0,https://www.inaturalist.org/observations/294908122,https://inaturalist-open-data.s3.amazonaws.com/photos/530797875/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6313821863,-2.9888877438,1,,,,1,,,false,,,Tragopogon pratensis,Tragopogon pratensis,Goat's-beard,Plantae,79385
294908123,e2e81145-2b99-4b3c-9eb4-17da32c0f2e9,2025/07/01 2:17 PM,2025-07-01,2025-07-01 13:17:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:38 UTC,2025-12-13 12:04:44 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294908123,https://inaturalist-open-data.s3.amazonaws.com/photos/530797926/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6313595865,-2.9886272634,1,,,,1,,,false,,,Rumex crispus,Rumex crispus,curled dock,Plantae,53197
294908124,aeb2db0d-08b0-4f40-a54b-4e3f195a4b3e,2025/07/01 2:17 PM,2025-07-01,2025-07-01 13:17:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:39 UTC,2025-12-13 12:04:59 UTC,research,CC0,https://www.inaturalist.org/observations/294908124,https://inaturalist-open-data.s3.amazonaws.com/photos/530797933/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6313698649,-2.9886260463,1,,,,1,,,false,,,Artemisia vulgaris,Artemisia vulgaris,common mugwort,Plantae,52856
294908125,99bbef23-0b63-4014-8fbb-e9cd03849588,2025/07/01 2:18 PM,2025-07-01,2025-07-01 13:18:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:39 UTC,2025-12-13 12:04:59 UTC,research,CC0,https://www.inaturalist.org/observations/294908125,https://inaturalist-open-data.s3.amazonaws.com/photos/530797967/medium.jpg,,"",,1,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6314244133,-2.9886504794,1,,,,1,,,false,,,Trifolium repens,Trifolium repens,white clover,Plantae,55745
294908129,c3b81297-f1d8-4e84-a965-56eb3a1246d5,2025/07/01 2:18 PM,2025-07-01,2025-07-01 13:18:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-07-03 18:21:39 UTC,2025-12-13 12:04:58 UTC,needs_id,CC0,https://www.inaturalist.org/observations/294908129,https://inaturalist-open-data.s3.amazonaws.com/photos/530797968/medium.jpg,,"",,0,0,false,,"Kew Woods, Town Lane Kew, Southport, Merse",53.6314254584,-2.9885902635,1,,,,1,,,false,,,Calystegia silvatica,Calystegia silvatica,large bindweed,Plantae,75968
